MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,FEN_IndoorArea,FE_SalePrice_Per_IndoorArea,FEC_ExterQual_dual,FEC_LotShape_dual,FEC_ExterCond_dual,FEC_BsmtQual_dual,FEC_BsmtCond_dual,FEC_BsmtExposure_dual,FEC_BsmtFinType1_dual,FEC_BsmtFinType2_dual,FEC_HeatingQC_dual,FEC_Functional_dual,FEC_KitchenQual_dual,FEC_GarageQual_dual,FEC_GarageFinish_dual,FEC_GarageCond_dual,FEC_PavedDrive_dual,FEC_PoolQC_dual,FEC_Fence_dual,FEC_FireplaceQu_dual,FEC_Alley_dual,FEC_OverallQual_dual,FEC_OverallCond_dual,FEC_BsmtFullBath_dual,FEC_BsmtHalfBath_dual,FEC_FullBath_dual,FEC_HalfBath_dual,FEC_BedroomAbvGr_dual,FEC_KitchenAbvGr_dual,FEC_TotRmsAbvGrd_dual,FEC_Fireplaces_dual,FEC_GarageCars_dual,FEC_YearBuilt_dual,FEC_YearRemodAdd_dual,FEC_MoSold_dual,FEC_YrSold_dual,FEC_GarageYrBlt_dual,FEC_LotArea_dual,FEC_MasVnrArea_dual,FEC_BsmtFinSF1_dual,FEC_BsmtFinSF2_dual,FEC_BsmtUnfSF_dual,FEC_TotalBsmtSF_dual,FEC_1stFlrSF_dual,FEC_2ndFlrSF_dual,FEC_LowQualFinSF_dual,FEC_GrLivArea_dual,FEC_GarageArea_dual,FEC_WoodDeckSF_dual,FEC_OpenPorchSF_dual,FEC_EnclosedPorch_dual,FEC_3SsnPorch_dual,FEC_ScreenPorch_dual,FEC_PoolArea_dual,FEC_MiscVal_dual,FEC_LotFrontage_dual,FEN_YearAfterRemode,FEN_YearAfterbuilt,FEN_TotRmsAbvGrd_Per_GrLivArea,FEN_BsmtTotalbath,FEN_GrLivTotalbath,FEN_Area_comp0,FEN_Area_comp1,FEN_Area_comp2,FEN_Area_comp3,FEN_Area_comp4,FEN_Area_comp5,FEN_Area_comp7
50,RM,60.0,10320,Pave,1,1,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1906,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,2,3,1,1,0,1,0,756,756,GasA,5,Y,SBrkr,756,713,0,1469,0,0,1,0,3,1,2,7,7,0,0,Detchd,1906,1,1,216,3,3,3,57,0,239,0,0,0,0,3,None,0,6,2008,WD,Normal,135000,2225.01,60.673884611754545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,13,102,0.00476514311426609,0,1,0.46961221570068545,0.31365810067959915,-0.06670065922303393,-0.11496479844518415,0.05659519077188133,-0.042389060835154695,-0.026530627870971338
60,RL,58.0,16770,Pave,0,3,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.0,4,3,PConc,3,3,1,1,0,1,0,1195,1195,GasA,4,Y,SBrkr,1195,644,0,1839,0,0,2,1,4,1,2,7,7,0,0,Attchd,1998,3,2,486,3,3,3,0,81,0,0,0,0,0,0,None,0,6,2010,WD,Normal,221000,3034.01,72.84089373469435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,12,12,0.003806414460894801,0,3,1.3594809292656487,0.21649643278244912,-0.17764826043874146,-0.08432456651423957,-0.0005388845788760812,-0.010782477054435236,-0.016757273965825402
20,RL,50.0,8049,Pave,0,2,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,3,3,CBlock,3,3,1,5,1053,1,0,256,1309,GasA,3,Y,SBrkr,1339,0,0,1339,1,0,2,0,2,1,2,6,7,1,3,Attchd,1990,3,2,484,4,4,3,0,58,0,0,90,0,0,0,None,0,7,2006,WD,Normal,180000,2648.01,67.97557411036966,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,16,16,0.004480952590774764,1,2,-1.1213079269404636,-0.30512098298360557,0.1042381168035831,-0.002797799529981241,-0.0070314423199442965,-0.03847947332021674,-0.027101370017741096
30,RM,71.0,6900,Pave,0,1,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,6,1940,1955,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,2,3,1,5,403,3,125,212,740,GasA,5,Y,SBrkr,778,0,0,778,0,0,1,0,2,1,2,4,7,1,4,Detchd,1966,3,1,924,5,5,3,0,25,0,0,0,0,0,0,None,0,2,2008,WD,Normal,120500,1518.01,79.3802412368825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,53,68,0.005141381566347601,0,1,0.38558711393534095,-0.2224203255583596,0.025898077430451718,0.08845009106094172,-0.2658716533118462,0.2945015364008307,-0.09887677530841046
20,RL,75.0,10084,Pave,0,1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,4,3,PConc,4,3,3,6,1369,1,0,317,1686,GasA,5,Y,SBrkr,1694,0,0,1694,1,0,2,0,3,1,3,7,7,1,4,Attchd,2004,2,2,636,3,3,3,255,57,0,0,0,0,0,0,None,0,8,2007,WD,Normal,307000,3380.01,90.828133644575,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,2,3,0.004132228965626349,1,2,-1.1775423482723466,-0.31448363679563135,0.11153181101484196,-0.010663584429671328,-0.018576682205271918,-0.030073317004769687,0.0060497575618045805
20,RL,0.0,8339,Pave,0,2,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,7,1959,1959,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,Y,SBrkr,882,0,0,882,0,0,1,0,3,1,2,5,7,0,0,Attchd,1959,2,1,294,3,3,3,0,0,0,0,0,0,0,3,Shed,1200,7,2007,WD,Normal,106500,882.01,120.74693030691262,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,48,48,0.005668927813007015,0,1,5.302706116490479,0.2180646957823282,0.18147037712427258,0.7229522951189928,-0.019577894189003967,-0.04542433086567814,-0.006307596197576267
30,RM,51.0,6120,Pave,0,1,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1931,1993,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,3,1,4,209,1,0,506,715,GasA,3,Y,FuseA,875,0,0,875,1,0,1,0,2,1,2,5,7,0,0,Detchd,1931,1,1,180,2,3,3,48,0,0,0,0,0,0,0,None,0,11,2009,WD,Normal,105000,1590.01,66.03732051999673,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,16,78,0.005714279183680933,1,1,-0.3142105511531997,-0.07911835437481585,-0.16675059844892495,0.0672135602216214,0.05370519081877511,-0.06855357839204092,-0.014639554734631391
60,FV,75.0,9803,Pave,0,1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,3,3,1,6,400,1,0,466,866,GasA,4,Y,SBrkr,866,902,0,1768,0,0,2,1,3,1,3,7,7,0,0,Attchd,2005,2,2,603,3,3,3,0,108,0,0,0,0,0,0,None,0,2,2008,WD,Normal,226700,2634.01,86.06649177489834,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,3,3,0.003959273778691302,0,3,-0.4444773238515143,0.20704689462268402,0.14668186479413398,-0.09898709331746192,-0.045564840605504836,0.027630800717551796,-0.05806596518892006
60,RL,80.0,9760,Pave,0,1,Lvl,AllPub,Inside,Mod,Names,Norm,Norm,1Fam,2Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,360.0,3,3,CBlock,2,3,4,6,674,2,106,0,780,GasA,3,Y,SBrkr,798,813,0,1611,1,0,1,1,4,1,2,7,7,0,0,Attchd,1964,2,2,442,3,3,3,328,128,0,0,189,0,0,0,None,0,6,2008,WD,Normal,167900,2391.01,70.22137088510712,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,44,44,0.0043451245529953116,1,2,-0.08254360914185922,0.09659616545574642,0.3416371485659682,-0.12046224580471922,-0.006269660895828819,0.036971938349213605,0.0996459070867814
30,RL,80.0,11600,Pave,0,1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,1922,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,1,3,1,1,0,1,0,700,700,GasA,5,Y,SBrkr,1180,0,0,1180,0,0,1,0,2,1,1,5,7,1,4,Detchd,1922,1,1,252,3,2,3,0,0,67,0,0,0,0,0,None,0,7,2006,WD,Normal,137500,1880.01,73.13790884091043,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,56,84,0.004237284544674115,0,1,2.0072209900288187,0.06737988422513914,-0.2457497172775818,0.16620798959040606,0.05184411851822476,-0.07038546061826637,-0.0028716215382023013
120,RL,63.0,8849,Pave,0,2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,5,3,PConc,4,3,1,6,28,1,0,1656,1684,GasA,5,Y,SBrkr,1684,0,0,1684,0,0,2,0,2,1,4,6,7,1,5,Attchd,2005,2,2,564,3,3,3,495,72,0,0,0,0,0,0,None,0,7,2008,WD,Normal,266000,3368.01,78.97838783139004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,3,3,0.003562943252408995,0,2,-1.5387445841731422,-0.017737448409870772,-0.3505539884329533,0.022746347793755384,-0.0404224500090985,-0.004166019135823954,0.15670120614637453
120,RL,0.0,3136,Pave,0,2,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Sdng,Stone,163.0,4,3,PConc,3,3,1,1,0,1,0,1405,1405,GasA,5,Y,SBrkr,1405,0,0,1405,0,0,2,0,2,1,3,6,7,1,4,Attchd,2003,2,2,478,3,3,3,148,36,0,0,0,0,0,0,None,0,3,2006,WD,Normal,171750,2810.01,61.12077892961234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,3,3,0.004270459593978937,0,2,-3.049669082031442,-0.021509534451150225,-0.3585253059526203,0.05470639595185638,-0.01500471935889415,-0.00563834660933764,0.02996753967371092
20,RL,0.0,9156,Pave,0,2,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,7,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,2,3,1,1,0,1,0,1489,1489,GasA,4,Y,SBrkr,1489,0,0,1489,0,0,2,0,3,1,3,7,7,1,4,Attchd,1968,2,2,462,3,3,3,0,0,0,0,0,0,0,0,None,0,8,2009,WD,Normal,185750,2978.01,62.373867112602035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,41,41,0.004701138548597349,0,2,-1.0914796624918834,-0.0037091388858675194,-0.37554880781090705,0.023360417192107585,0.007427091030979896,-0.021206430017365867,-0.020089923512384616
60,RL,93.0,11999,Pave,0,1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,340.0,4,3,PConc,3,3,1,1,0,1,0,1181,1181,GasA,5,Y,SBrkr,1234,1140,0,2374,0,0,2,1,4,1,4,10,7,1,4,BuiltIn,2003,3,3,656,3,3,3,104,100,0,0,0,0,0,0,None,0,5,2007,WD,Normal,285000,3555.01,80.16855086202288,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,3,4,0.004212298141407691,0,3,-0.7927804727186123,0.3017897494334611,-0.04099130196276312,-0.07173649802222633,-0.03465174719537159,0.013200844463299765,0.05259703167636117
180,RM,21.0,1491,Pave,0,1,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,6,1972,1972,Gable,CompShg,CemntBd,CemntBd,None,0.0,3,3,CBlock,3,3,3,2,150,6,480,0,630,GasA,5,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,2,3,7,0,0,None,0,0,0,0,0,0,3,96,24,0,0,0,0,0,0,None,0,5,2010,WD,Normal,75500,1260.01,59.92015936381458,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,38,38,0.004761897203337773,1,1,-2.9773553963738246,-0.2024915794030051,0.05625380834026837,0.07236287070848321,0.4159703948612144,0.21715946640345196,0.051297520825724204
20,RL,50.0,8000,Pave,0,1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,6,6,1948,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,2,3,1,5,680,1,0,292,972,GasA,5,Y,SBrkr,972,0,0,972,1,0,1,0,2,1,2,5,7,1,4,Detchd,1948,1,1,240,3,3,3,0,0,0,0,0,0,0,0,None,0,5,2009,WD,Normal,132000,1944.01,67.90088528351191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,7,61,0.005144027629601204,1,1,-0.046895429649088965,-0.2601107799048595,0.030305088982351226,-0.03376575279977383,0.039415954424602974,-0.07061401832650784,-0.031758164517297946
20,RL,128.0,12160,Pave,0,1,Lvl,AllPub,Inside,Gtl,Names,Feedr,Norm,1Fam,1Story,6,4,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90.0,3,3,CBlock,2,3,1,4,1024,1,0,481,1505,GasA,5,Y,SBrkr,1505,0,0,1505,1,0,1,0,2,1,2,6,7,1,3,Attchd,1953,2,2,505,3,3,3,0,0,0,162,0,0,0,0,None,0,2,2009,WD,Normal,149500,3010.01,49.6676090777107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,56,56,0.003986708314479525,1,1,-0.1222291571333428,-0.2548951802251914,0.02276867903516364,-0.02439437011008114,-0.001267926671859534,-0.04344394035205229,-0.009845633526358758
60,RL,63.0,7875,Pave,0,1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,3,3,1,1,0,1,0,783,783,GasA,5,Y,SBrkr,807,702,0,1509,0,0,2,1,3,1,3,8,7,1,4,Attchd,2003,3,2,393,3,3,3,0,75,0,0,0,0,0,0,None,0,7,2006,WD,Normal,180000,2292.01,78.53368877099139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,3,3,0.005301520674936598,0,3,-0.7319849751836826,0.2894350102942218,-0.06388317222489663,-0.07012728675130264,-0.004367051003007293,0.003062852390580207,-0.03786153353797442
90,RL,91.0,11643,Pave,0,1,Lvl,AllPub,Inside,Gtl,Names,Artery,Norm,Duplex,2Story,5,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,BrkFace,368.0,3,3,CBlock,2,3,1,2,500,1,0,748,1248,GasA,3,Y,SBrkr,1338,1296,0,2634,1,1,2,2,6,2,2,12,7,0,0,Detchd,1969,1,4,968,3,3,3,0,0,0,0,0,0,0,0,None,0,8,2009,WD,Normal,200000,3882.01,51.519702422198804,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,40,40,0.0045558069264210604,2,4,-1.1668611594380305,0.21315158110671456,0.13388180512466866,-0.06323110445611244,-0.07916758060804413,0.03968927048755425,0.03147251315274232
20,RL,70.0,10150,Pave,0,1,Lvl,AllPub,Inside,Gtl,Names,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,3,3,CBlock,2,3,1,3,456,1,0,456,912,GasA,5,Y,FuseA,912,0,0,912,0,0,1,0,2,1,2,5,7,0,0,Attchd,1958,2,1,275,3,3,3,0,0,0,0,0,0,0,0,None,0,7,2007,COD,Normal,114500,1824.01,62.773778652529316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,49,49,0.005482450128892403,0,1,1.4011902816404513,-0.17308818904372397,-0.09572289047147324,-0.04246546281459162,0.015201768540490856,-0.04842582654141049,-0.02697459422201552
20,FV,0.0,4403,Pave,0,3,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,MetalSd,MetalSd,Stone,432.0,5,3,PConc,4,3,3,6,578,1,0,892,1470,GasA,5,Y,SBrkr,1478,0,0,1478,1,0,2,1,2,1,3,7,7,1,4,Attchd,2009,3,2,484,3,3,3,0,144,0,0,0,0,0,0,None,0,6,2010,New,Partial,222000,2948.01,75.30503627871003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0.004736126700861502,1,3,-2.670119728000742,-0.16587116220785653,-0.12485384333773697,0.027259052456085422,-0.027006072055834298,-0.029216761659419048,0.1054189101959904
20,RL,93.0,12085,Pave,0,1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,328.0,4,3,PConc,4,3,1,6,1004,1,0,730,1734,GasA,5,Y,SBrkr,1734,0,0,1734,1,0,2,0,3,1,4,7,7,1,4,Attchd,2007,2,3,928,3,3,3,0,0,0,0,0,0,0,0,None,0,11,2007,New,Partial,318000,3468.01,91.69523732630527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.004036906553110408,1,2,-0.6776338494619363,-0.22404357999894203,-0.026401755634557555,0.005435127172939332,-0.09203550266704882,0.021662975728797523,0.036661954730399876
20,RL,0.0,14778,Pave,0,2,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,4,3,CBlock,2,3,1,4,728,1,0,568,1296,GasA,5,Y,SBrkr,1640,0,0,1640,1,0,1,0,3,1,3,7,7,1,4,Detchd,1993,1,2,924,3,3,3,108,0,0,216,0,0,0,0,None,0,11,2008,WD,Normal,224000,2936.01,76.29401807214552,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,2,54,0.004268290080310926,1,1,0.8723824245750041,-0.16106685782323565,-0.016298021252060504,0.08543222956382152,-0.10054501874268684,0.03839905502632789,-0.028893879933899396
20,RL,68.0,9017,Pave,0,2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,3,3,3,6,560,1,0,871,1431,GasA,5,Y,SBrkr,1431,0,0,1431,1,0,2,0,3,1,3,6,7,0,0,Attchd,1999,3,2,666,3,3,3,0,35,0,0,0,0,0,0,None,0,9,2009,WD,Normal,192000,2862.01,67.08571947687115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,10,10,0.004192869187373035,1,2,-1.0127350689058159,-0.15390063224677447,-0.1409502490916254,0.016842533994746625,-0.046676650686300586,0.008941492242649906,-0.044643312623575605
20,RL,75.0,9750,Pave,0,1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,3,3,CBlock,2,3,1,3,608,1,0,834,1442,GasA,4,Y,SBrkr,1442,0,0,1442,0,0,1,1,4,1,2,7,7,0,0,Attchd,1958,2,1,301,3,3,3,0,0,275,0,0,0,0,0,Shed,500,4,2007,COD,Normal,157900,2884.01,54.75015689959466,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,49,49,0.0048543655656272085,0,2,-0.7832350781386782,-0.15910272818709933,-0.1269351923720824,-0.014080661620374049,0.036924444076671274,-0.07147495623861508,0.05558100422635564
90,RL,60.0,12900,Pave,0,1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,1969,1969,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,3,6,1198,1,0,0,1198,GasA,3,Y,SBrkr,1258,0,0,1258,2,0,0,2,0,2,2,6,7,0,0,CarPort,1969,1,2,400,2,3,3,120,0,0,0,0,0,0,0,None,0,1,2008,WD,Alloca,108959,2456.01,44.36423304465372,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,39,39,0.004769471566397801,2,2,1.0923672527744988,-0.3534596446284957,0.20375538052625566,-0.04053398230706172,0.01583810556333003,-0.0601647823849032,-0.04197166554745027
60,RL,110.0,13688,Pave,0,2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,664.0,4,3,PConc,4,3,3,6,1016,1,0,556,1572,GasA,5,Y,SBrkr,1572,1096,0,2668,1,0,2,1,3,1,4,10,7,2,4,BuiltIn,2003,3,3,726,3,3,3,400,0,0,0,0,0,0,0,None,0,3,2008,WD,Normal,412500,4240.01,97.28750639739057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,4,5,0.0037481245321872064,1,3,-0.9367397647623819,0.055793443486258164,0.1759147558355013,-0.08963530715261495,-0.032381853764920795,-0.011660623962965726,0.1046819909822208
30,RL,55.0,5350,Pave,0,2,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,2,1940,1966,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,1,CBlock,2,3,1,1,0,1,0,728,728,GasA,5,Y,SBrkr,1306,0,0,1306,0,0,1,0,3,1,1,6,4,0,0,None,0,0,0,0,0,0,3,263,0,0,0,0,0,0,2,Shed,450,5,2010,WD,Normal,76500,2034.01,37.61043456030206,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,44,70,0.0045941771866943445,0,1,-1.532033100251996,0.04395767911282718,-0.20898144218674658,0.21899173323977184,0.1591474714092645,-0.13928517719618216,0.01735850222514435
